dateday,season,month,hour,holiday,weekday,workingday,weather,casual,registered,count
2011-01-14,spring,Jan,Dini Hari,0,Jumat,1,Clear/Partly Cloudy,0,1,1
2011-01-14,spring,Jan,Dini Hari,0,Jumat,1,Clear/Partly Cloudy,0,1,1
2011-01-14,spring,Jan,Dini Hari,0,Jumat,1,Clear/Partly Cloudy,0,8,8
2011-01-14,spring,Jan,Pagi,0,Jumat,1,Clear/Partly Cloudy,0,17,17
2011-01-14,spring,Jan,Pagi,0,Jumat,1,Clear/Partly Cloudy,0,70,70
2011-01-14,spring,Jan,Pagi,0,Jumat,1,Clear/Partly Cloudy,2,156,158
2011-01-14,spring,Jan,Pagi,0,Jumat,1,Clear/Partly Cloudy,0,117,117
2011-01-14,spring,Jan,Pagi,0,Jumat,1,Clear/Partly Cloudy,4,40,44
2011-01-14,spring,Jan,Pagi,0,Jumat,1,Clear/Partly Cloudy,6,47,53
2011-01-14,spring,Jan,Siang,0,Jumat,1,Clear/Partly Cloudy,2,59,61
2011-01-14,spring,Jan,Siang,0,Jumat,1,Clear/Partly Cloudy,4,73,77
2011-01-14,spring,Jan,Siang,0,Jumat,1,Clear/Partly Cloudy,5,59,64
2011-01-14,spring,Jan,Siang,0,Jumat,1,Clear/Partly Cloudy,9,59,68
2011-01-14,spring,Jan,Siang,0,Jumat,1,Clear/Partly Cloudy,3,87,90
2011-01-14,spring,Jan,Siang,0,Jumat,1,Clear/Partly Cloudy,4,155,159
2011-01-14,spring,Jan,Malam,0,Jumat,1,Clear/Partly Cloudy,5,134,139
2011-01-14,spring,Jan,Malam,0,Jumat,1,Clear/Partly Cloudy,3,89,92
2011-01-14,spring,Jan,Malam,0,Jumat,1,Clear/Partly Cloudy,0,68,68
2011-01-14,spring,Jan,Malam,0,Jumat,1,Clear/Partly Cloudy,4,48,52
2011-01-14,spring,Jan,Malam,0,Jumat,1,Misty/Cloudy,2,34,36
2011-01-14,spring,Jan,Malam,0,Jumat,1,Misty/Cloudy,1,26,27
2011-01-15,spring,Jan,Dini Hari,0,Sabtu,0,Clear/Partly Cloudy,3,25,28
2011-01-15,spring,Jan,Dini Hari,0,Sabtu,0,Misty/Cloudy,2,18,20
2011-01-15,spring,Jan,Dini Hari,0,Sabtu,0,Misty/Cloudy,0,12,12
2011-01-15,spring,Jan,Dini Hari,0,Sabtu,0,Misty/Cloudy,1,7,8
2011-01-15,spring,Jan,Dini Hari,0,Sabtu,0,Misty/Cloudy,0,5,5
2011-01-15,spring,Jan,Dini Hari,0,Sabtu,0,Clear/Partly Cloudy,0,1,1
2011-01-15,spring,Jan,Pagi,0,Sabtu,0,Clear/Partly Cloudy,1,2,3
2011-01-15,spring,Jan,Pagi,0,Sabtu,0,Clear/Partly Cloudy,1,9,10
2011-01-15,spring,Jan,Pagi,0,Sabtu,0,Clear/Partly Cloudy,1,22,23
2011-01-15,spring,Jan,Pagi,0,Sabtu,0,Clear/Partly Cloudy,2,31,33
2011-01-15,spring,Jan,Pagi,0,Sabtu,0,Clear/Partly Cloudy,2,57,59
2011-01-15,spring,Jan,Pagi,0,Sabtu,0,Clear/Partly Cloudy,18,54,72
2011-01-15,spring,Jan,Siang,0,Sabtu,0,Clear/Partly Cloudy,15,74,89
2011-01-15,spring,Jan,Siang,0,Sabtu,0,Clear/Partly Cloudy,21,80,101
2011-01-15,spring,Jan,Siang,0,Sabtu,0,Clear/Partly Cloudy,26,92,118
2011-01-15,spring,Jan,Siang,0,Sabtu,0,Misty/Cloudy,21,108,129
2011-01-15,spring,Jan,Siang,0,Sabtu,0,Misty/Cloudy,33,95,128
2011-01-15,spring,Jan,Siang,0,Sabtu,0,Misty/Cloudy,29,54,83
2011-01-15,spring,Jan,Malam,0,Sabtu,0,Misty/Cloudy,15,69,84
2011-01-15,spring,Jan,Malam,0,Sabtu,0,Misty/Cloudy,14,60,74
2011-01-15,spring,Jan,Malam,0,Sabtu,0,Misty/Cloudy,6,35,41
2011-01-15,spring,Jan,Malam,0,Sabtu,0,Misty/Cloudy,6,51,57
2011-01-15,spring,Jan,Malam,0,Sabtu,0,Misty/Cloudy,0,26,26
2011-01-15,spring,Jan,Malam,0,Sabtu,0,Clear/Partly Cloudy,5,39,44
2011-01-16,spring,Jan,Dini Hari,0,Minggu,0,Clear/Partly Cloudy,6,33,39
2011-01-16,spring,Jan,Dini Hari,0,Minggu,0,Clear/Partly Cloudy,4,19,23
2011-01-16,spring,Jan,Dini Hari,0,Minggu,0,Clear/Partly Cloudy,3,13,16
2011-01-16,spring,Jan,Dini Hari,0,Minggu,0,Clear/Partly Cloudy,9,6,15
2011-01-16,spring,Jan,Dini Hari,0,Minggu,0,Clear/Partly Cloudy,0,1,1
2011-01-16,spring,Jan,Dini Hari,0,Minggu,0,Misty/Cloudy,1,1,2
2011-01-16,spring,Jan,Pagi,0,Minggu,0,Misty/Cloudy,0,1,1
2011-01-16,spring,Jan,Pagi,0,Minggu,0,Misty/Cloudy,0,3,3
2011-01-16,spring,Jan,Pagi,0,Minggu,0,Clear/Partly Cloudy,0,18,18
2011-01-16,spring,Jan,Pagi,0,Minggu,0,Clear/Partly Cloudy,3,29,32
2011-01-16,spring,Jan,Pagi,0,Minggu,0,Clear/Partly Cloudy,8,71,79
2011-01-16,spring,Jan,Pagi,0,Minggu,0,Clear/Partly Cloudy,23,70,93
2011-01-16,spring,Jan,Siang,0,Minggu,0,Clear/Partly Cloudy,29,75,104
2011-01-16,spring,Jan,Siang,0,Minggu,0,Clear/Partly Cloudy,23,95,118
2011-01-16,spring,Jan,Siang,0,Minggu,0,Clear/Partly Cloudy,22,69,91
2011-01-16,spring,Jan,Siang,0,Minggu,0,Clear/Partly Cloudy,35,78,113
2011-01-16,spring,Jan,Siang,0,Minggu,0,Clear/Partly Cloudy,22,77,99
2011-01-16,spring,Jan,Siang,0,Minggu,0,Clear/Partly Cloudy,23,82,105
2011-01-16,spring,Jan,Malam,0,Minggu,0,Clear/Partly Cloudy,11,56,67
2011-01-16,spring,Jan,Malam,0,Minggu,0,Clear/Partly Cloudy,14,47,61
2011-01-16,spring,Jan,Malam,0,Minggu,0,Clear/Partly Cloudy,7,50,57
2011-01-16,spring,Jan,Malam,0,Minggu,0,Clear/Partly Cloudy,6,22,28
2011-01-16,spring,Jan,Malam,0,Minggu,0,Misty/Cloudy,2,19,21
2011-01-16,spring,Jan,Malam,0,Minggu,0,Misty/Cloudy,0,18,18
2011-01-17,spring,Jan,Dini Hari,1,Senin,0,Misty/Cloudy,1,16,17
2011-01-17,spring,Jan,Dini Hari,1,Senin,0,Misty/Cloudy,1,15,16
2011-01-17,spring,Jan,Dini Hari,1,Senin,0,Misty/Cloudy,0,8,8
2011-01-17,spring,Jan,Dini Hari,1,Senin,0,Misty/Cloudy,0,2,2
2011-01-17,spring,Jan,Dini Hari,1,Senin,0,Misty/Cloudy,1,2,3
2011-01-17,spring,Jan,Dini Hari,1,Senin,0,Misty/Cloudy,0,1,1
2011-01-17,spring,Jan,Pagi,1,Senin,0,Misty/Cloudy,0,5,5
2011-01-17,spring,Jan,Pagi,1,Senin,0,Misty/Cloudy,4,9,13
2011-01-17,spring,Jan,Pagi,1,Senin,0,Misty/Cloudy,3,30,33
2011-01-17,spring,Jan,Pagi,1,Senin,0,Misty/Cloudy,8,39,47
2011-01-17,spring,Jan,Pagi,1,Senin,0,Misty/Cloudy,7,50,57
2011-01-17,spring,Jan,Pagi,1,Senin,0,Misty/Cloudy,9,55,64
2011-01-17,spring,Jan,Siang,1,Senin,0,Misty/Cloudy,10,70,80
2011-01-17,spring,Jan,Siang,1,Senin,0,Misty/Cloudy,13,80,93
2011-01-17,spring,Jan,Siang,1,Senin,0,Misty/Cloudy,12,74,86
2011-01-17,spring,Jan,Siang,1,Senin,0,Misty/Cloudy,21,72,93
2011-01-17,spring,Jan,Siang,1,Senin,0,Misty/Cloudy,6,76,82
2011-01-17,spring,Jan,Siang,1,Senin,0,Clear/Partly Cloudy,4,67,71
2011-01-17,spring,Jan,Malam,1,Senin,0,Misty/Cloudy,7,85,92
2011-01-17,spring,Jan,Malam,1,Senin,0,Light Snow/Rain,2,58,60
2011-01-17,spring,Jan,Malam,1,Senin,0,Light Snow/Rain,4,29,33
2011-01-17,spring,Jan,Malam,1,Senin,0,Light Snow/Rain,3,24,27
2011-01-17,spring,Jan,Malam,1,Senin,0,Light Snow/Rain,0,13,13
2011-01-17,spring,Jan,Malam,1,Senin,0,Light Snow/Rain,1,3,4
2011-01-18,spring,Jan,Siang,0,Selasa,1,Misty/Cloudy,0,3,3
2011-01-18,spring,Jan,Siang,0,Selasa,1,Misty/Cloudy,0,22,22
2011-01-18,spring,Jan,Siang,0,Selasa,1,Misty/Cloudy,2,26,28
2011-01-18,spring,Jan,Siang,0,Selasa,1,Misty/Cloudy,3,32,35
2011-01-18,spring,Jan,Siang,0,Selasa,1,Misty/Cloudy,0,61,61
2011-01-18,spring,Jan,Siang,0,Selasa,1,Misty/Cloudy,1,124,125
2011-01-18,spring,Jan,Malam,0,Selasa,1,Misty/Cloudy,1,132,133
2011-01-18,spring,Jan,Malam,0,Selasa,1,Misty/Cloudy,1,98,99
2011-01-18,spring,Jan,Malam,0,Selasa,1,Misty/Cloudy,0,83,83
2011-01-18,spring,Jan,Malam,0,Selasa,1,Misty/Cloudy,0,41,41
2011-01-18,spring,Jan,Malam,0,Selasa,1,Misty/Cloudy,0,33,33
2011-01-18,spring,Jan,Malam,0,Selasa,1,Misty/Cloudy,1,19,20
2011-01-19,spring,Jan,Dini Hari,0,Rabu,1,Misty/Cloudy,0,3,3
2011-01-19,spring,Jan,Dini Hari,0,Rabu,1,Light Snow/Rain,1,6,7
2011-01-19,spring,Jan,Dini Hari,0,Rabu,1,Light Snow/Rain,0,3,3
2011-01-19,spring,Jan,Dini Hari,0,Rabu,1,Light Snow/Rain,1,1,2
2011-01-19,spring,Jan,Dini Hari,0,Rabu,1,Misty/Cloudy,0,7,7
2011-01-19,spring,Jan,Pagi,0,Rabu,1,Misty/Cloudy,0,32,32
2011-01-19,spring,Jan,Pagi,0,Rabu,1,Misty/Cloudy,1,89,90
2011-01-19,spring,Jan,Pagi,0,Rabu,1,Misty/Cloudy,1,196,197
2011-01-19,spring,Jan,Pagi,0,Rabu,1,Misty/Cloudy,2,107,109
2011-01-19,spring,Jan,Pagi,0,Rabu,1,Misty/Cloudy,1,46,47
2011-01-19,spring,Jan,Pagi,0,Rabu,1,Misty/Cloudy,5,47,52
2011-01-19,spring,Jan,Siang,0,Rabu,1,Misty/Cloudy,5,65,70
2011-01-19,spring,Jan,Siang,0,Rabu,1,Clear/Partly Cloudy,11,67,78
2011-01-19,spring,Jan,Siang,0,Rabu,1,Clear/Partly Cloudy,7,68,75
2011-01-19,spring,Jan,Siang,0,Rabu,1,Clear/Partly Cloudy,4,78,82
2011-01-19,spring,Jan,Siang,0,Rabu,1,Clear/Partly Cloudy,10,94,104
2011-01-19,spring,Jan,Siang,0,Rabu,1,Clear/Partly Cloudy,7,190,197
2011-01-19,spring,Jan,Malam,0,Rabu,1,Clear/Partly Cloudy,5,156,161
2011-01-19,spring,Jan,Malam,0,Rabu,1,Clear/Partly Cloudy,4,108,112
2011-01-19,spring,Jan,Malam,0,Rabu,1,Clear/Partly Cloudy,2,74,76
2011-01-19,spring,Jan,Malam,0,Rabu,1,Clear/Partly Cloudy,4,55,59
2011-01-19,spring,Jan,Malam,0,Rabu,1,Clear/Partly Cloudy,6,53,59
2011-01-19,spring,Jan,Malam,0,Rabu,1,Clear/Partly Cloudy,1,27,28
2011-01-20,spring,Jan,Dini Hari,0,Kamis,1,Clear/Partly Cloudy,5,8,13
2011-01-20,spring,Jan,Dini Hari,0,Kamis,1,Clear/Partly Cloudy,2,3,5
2011-01-20,spring,Jan,Dini Hari,0,Kamis,1,Clear/Partly Cloudy,0,2,2
2011-01-20,spring,Jan,Dini Hari,0,Kamis,1,Clear/Partly Cloudy,0,1,1
2011-01-20,spring,Jan,Dini Hari,0,Kamis,1,Clear/Partly Cloudy,0,1,1
2011-01-20,spring,Jan,Dini Hari,0,Kamis,1,Clear/Partly Cloudy,0,6,6
2011-01-20,spring,Jan,Pagi,0,Kamis,1,Clear/Partly Cloudy,0,35,35
2011-01-20,spring,Jan,Pagi,0,Kamis,1,Clear/Partly Cloudy,1,100,101
2011-01-20,spring,Jan,Pagi,0,Kamis,1,Clear/Partly Cloudy,2,247,249
2011-01-20,spring,Jan,Pagi,0,Kamis,1,Misty/Cloudy,3,140,143
2011-01-20,spring,Jan,Pagi,0,Kamis,1,Clear/Partly Cloudy,1,56,57
2011-01-20,spring,Jan,Pagi,0,Kamis,1,Misty/Cloudy,5,63,68
2011-01-20,spring,Jan,Siang,0,Kamis,1,Misty/Cloudy,7,77,84
2011-01-20,spring,Jan,Siang,0,Kamis,1,Misty/Cloudy,12,86,98
2011-01-20,spring,Jan,Siang,0,Kamis,1,Misty/Cloudy,6,75,81
2011-01-20,spring,Jan,Siang,0,Kamis,1,Misty/Cloudy,8,62,70
2011-01-20,spring,Jan,Siang,0,Kamis,1,Misty/Cloudy,8,83,91
2011-01-20,spring,Jan,Siang,0,Kamis,1,Misty/Cloudy,8,207,215
2011-01-20,spring,Jan,Malam,0,Kamis,1,Misty/Cloudy,1,184,185
2011-01-20,spring,Jan,Malam,0,Kamis,1,Clear/Partly Cloudy,6,146,152
2011-01-20,spring,Jan,Malam,0,Kamis,1,Misty/Cloudy,2,124,126
2011-01-20,spring,Jan,Malam,0,Kamis,1,Misty/Cloudy,3,54,57
2011-01-20,spring,Jan,Malam,0,Kamis,1,Misty/Cloudy,0,56,56
2011-01-20,spring,Jan,Malam,0,Kamis,1,Misty/Cloudy,3,28,31
2011-01-21,spring,Jan,Dini Hari,0,Jumat,1,Misty/Cloudy,1,20,21
2011-01-21,spring,Jan,Dini Hari,0,Jumat,1,Misty/Cloudy,0,6,6
2011-01-21,spring,Jan,Dini Hari,0,Jumat,1,Light Snow/Rain,0,2,2
2011-01-21,spring,Jan,Dini Hari,0,Jumat,1,Light Snow/Rain,0,1,1
2011-01-21,spring,Jan,Dini Hari,0,Jumat,1,Misty/Cloudy,0,1,1
2011-01-21,spring,Jan,Dini Hari,0,Jumat,1,Clear/Partly Cloudy,1,4,5
2011-01-21,spring,Jan,Pagi,0,Jumat,1,Clear/Partly Cloudy,0,27,27
2011-01-21,spring,Jan,Pagi,0,Jumat,1,Clear/Partly Cloudy,2,66,68
2011-01-21,spring,Jan,Pagi,0,Jumat,1,Clear/Partly Cloudy,7,210,217
2011-01-21,spring,Jan,Pagi,0,Jumat,1,Clear/Partly Cloudy,7,159,166
2011-01-21,spring,Jan,Pagi,0,Jumat,1,Clear/Partly Cloudy,6,57,63
2011-01-21,spring,Jan,Pagi,0,Jumat,1,Clear/Partly Cloudy,6,53,59
2011-01-21,spring,Jan,Siang,0,Jumat,1,Clear/Partly Cloudy,11,67,78
2011-01-21,spring,Jan,Siang,0,Jumat,1,Clear/Partly Cloudy,8,65,73
2011-01-21,spring,Jan,Siang,0,Jumat,1,Clear/Partly Cloudy,6,56,62
2011-01-21,spring,Jan,Siang,0,Jumat,1,Clear/Partly Cloudy,4,61,65
2011-01-21,spring,Jan,Siang,0,Jumat,1,Clear/Partly Cloudy,0,97,97
2011-01-21,spring,Jan,Siang,0,Jumat,1,Clear/Partly Cloudy,10,151,161
2011-01-21,spring,Jan,Malam,0,Jumat,1,Clear/Partly Cloudy,1,119,120
2011-01-21,spring,Jan,Malam,0,Jumat,1,Clear/Partly Cloudy,3,93,96
2011-01-21,spring,Jan,Malam,0,Jumat,1,Clear/Partly Cloudy,1,52,53
2011-01-21,spring,Jan,Malam,0,Jumat,1,Clear/Partly Cloudy,0,41,41
2011-01-21,spring,Jan,Malam,0,Jumat,1,Clear/Partly Cloudy,1,33,34
2011-01-21,spring,Jan,Malam,0,Jumat,1,Clear/Partly Cloudy,0,27,27
2011-01-22,spring,Jan,Dini Hari,0,Sabtu,0,Clear/Partly Cloudy,0,13,13
2011-01-22,spring,Jan,Dini Hari,0,Sabtu,0,Misty/Cloudy,3,9,12
2011-01-22,spring,Jan,Dini Hari,0,Sabtu,0,Misty/Cloudy,0,11,11
2011-01-22,spring,Jan,Dini Hari,0,Sabtu,0,Misty/Cloudy,1,6,7
2011-01-22,spring,Jan,Dini Hari,0,Sabtu,0,Misty/Cloudy,0,3,3
2011-01-22,spring,Jan,Pagi,0,Sabtu,0,Misty/Cloudy,0,2,2
2011-01-22,spring,Jan,Pagi,0,Sabtu,0,Clear/Partly Cloudy,0,8,8
2011-01-22,spring,Jan,Pagi,0,Sabtu,0,Clear/Partly Cloudy,1,26,27
2011-01-22,spring,Jan,Pagi,0,Sabtu,0,Clear/Partly Cloudy,3,37,40
2011-01-22,spring,Jan,Pagi,0,Sabtu,0,Misty/Cloudy,3,50,53
2011-01-22,spring,Jan,Pagi,0,Sabtu,0,Misty/Cloudy,4,59,63
2011-01-22,spring,Jan,Siang,0,Sabtu,0,Misty/Cloudy,10,60,70
2011-01-22,spring,Jan,Siang,0,Sabtu,0,Clear/Partly Cloudy,12,72,84
2011-01-22,spring,Jan,Siang,0,Sabtu,0,Clear/Partly Cloudy,11,64,75
2011-01-22,spring,Jan,Siang,0,Sabtu,0,Clear/Partly Cloudy,10,93,103
2011-01-22,spring,Jan,Siang,0,Sabtu,0,Clear/Partly Cloudy,11,72,83
2011-01-22,spring,Jan,Siang,0,Sabtu,0,Clear/Partly Cloudy,8,59,67
2011-01-22,spring,Jan,Malam,0,Sabtu,0,Clear/Partly Cloudy,0,54,54
2011-01-22,spring,Jan,Malam,0,Sabtu,0,Clear/Partly Cloudy,6,53,59
2011-01-22,spring,Jan,Malam,0,Sabtu,0,Clear/Partly Cloudy,1,44,45
2011-01-22,spring,Jan,Malam,0,Sabtu,0,Clear/Partly Cloudy,0,39,39
2011-01-22,spring,Jan,Malam,0,Sabtu,0,Clear/Partly Cloudy,7,23,30
2011-01-22,spring,Jan,Malam,0,Sabtu,0,Clear/Partly Cloudy,2,31,33
2011-01-23,spring,Jan,Dini Hari,0,Minggu,0,Clear/Partly Cloudy,2,20,22
2011-01-23,spring,Jan,Dini Hari,0,Minggu,0,Clear/Partly Cloudy,1,12,13
2011-01-23,spring,Jan,Dini Hari,0,Minggu,0,Clear/Partly Cloudy,3,15,18
2011-01-23,spring,Jan,Dini Hari,0,Minggu,0,Clear/Partly Cloudy,1,4,5
2011-01-23,spring,Jan,Dini Hari,0,Minggu,0,Misty/Cloudy,0,3,3
2011-01-23,spring,Jan,Pagi,0,Minggu,0,Misty/Cloudy,0,1,1
2011-01-23,spring,Jan,Pagi,0,Minggu,0,Clear/Partly Cloudy,1,1,2
2011-01-23,spring,Jan,Pagi,0,Minggu,0,Clear/Partly Cloudy,2,17,19
2011-01-23,spring,Jan,Pagi,0,Minggu,0,Clear/Partly Cloudy,3,25,28
2011-01-23,spring,Jan,Pagi,0,Minggu,0,Clear/Partly Cloudy,7,51,58
2011-01-23,spring,Jan,Pagi,0,Minggu,0,Clear/Partly Cloudy,22,77,99
2011-01-23,spring,Jan,Siang,0,Minggu,0,Clear/Partly Cloudy,24,92,116
2011-01-23,spring,Jan,Siang,0,Minggu,0,Clear/Partly Cloudy,12,75,87
2011-01-23,spring,Jan,Siang,0,Minggu,0,Clear/Partly Cloudy,17,93,110
2011-01-23,spring,Jan,Siang,0,Minggu,0,Clear/Partly Cloudy,13,64,77
2011-01-23,spring,Jan,Siang,0,Minggu,0,Clear/Partly Cloudy,9,56,65
2011-01-23,spring,Jan,Siang,0,Minggu,0,Clear/Partly Cloudy,5,50,55
2011-01-23,spring,Jan,Malam,0,Minggu,0,Clear/Partly Cloudy,5,44,49
2011-01-23,spring,Jan,Malam,0,Minggu,0,Clear/Partly Cloudy,5,45,50
2011-01-23,spring,Jan,Malam,0,Minggu,0,Clear/Partly Cloudy,4,31,35
2011-01-23,spring,Jan,Malam,0,Minggu,0,Clear/Partly Cloudy,5,20,25
2011-01-23,spring,Jan,Malam,0,Minggu,0,Clear/Partly Cloudy,5,23,28
2011-01-23,spring,Jan,Malam,0,Minggu,0,Clear/Partly Cloudy,4,17,21
2011-01-24,spring,Jan,Dini Hari,0,Senin,1,Clear/Partly Cloudy,0,7,7
2011-01-24,spring,Jan,Dini Hari,0,Senin,1,Clear/Partly Cloudy,0,1,1
2011-01-24,spring,Jan,Dini Hari,0,Senin,1,Clear/Partly Cloudy,0,1,1
2011-01-24,spring,Jan,Dini Hari,0,Senin,1,Clear/Partly Cloudy,0,1,1
2011-01-24,spring,Jan,Dini Hari,0,Senin,1,Clear/Partly Cloudy,0,5,5
2011-01-24,spring,Jan,Pagi,0,Senin,1,Clear/Partly Cloudy,0,15,15
2011-01-24,spring,Jan,Pagi,0,Senin,1,Clear/Partly Cloudy,5,79,84
2011-01-24,spring,Jan,Pagi,0,Senin,1,Clear/Partly Cloudy,6,171,177
2011-01-24,spring,Jan,Pagi,0,Senin,1,Clear/Partly Cloudy,4,98,102
2011-01-24,spring,Jan,Pagi,0,Senin,1,Clear/Partly Cloudy,6,34,40
2011-01-24,spring,Jan,Pagi,0,Senin,1,Clear/Partly Cloudy,3,43,46
2011-01-24,spring,Jan,Siang,0,Senin,1,Misty/Cloudy,11,52,63
2011-01-24,spring,Jan,Siang,0,Senin,1,Misty/Cloudy,6,54,60
2011-01-24,spring,Jan,Siang,0,Senin,1,Misty/Cloudy,2,43,45
2011-01-24,spring,Jan,Siang,0,Senin,1,Clear/Partly Cloudy,7,50,57
2011-01-24,spring,Jan,Siang,0,Senin,1,Clear/Partly Cloudy,4,66,70
2011-01-24,spring,Jan,Siang,0,Senin,1,Clear/Partly Cloudy,6,178,184
2011-01-24,spring,Jan,Malam,0,Senin,1,Clear/Partly Cloudy,8,145,153
2011-01-24,spring,Jan,Malam,0,Senin,1,Clear/Partly Cloudy,5,101,106
2011-01-24,spring,Jan,Malam,0,Senin,1,Clear/Partly Cloudy,1,80,81
2011-01-24,spring,Jan,Malam,0,Senin,1,Clear/Partly Cloudy,6,53,59
2011-01-24,spring,Jan,Malam,0,Senin,1,Misty/Cloudy,3,32,35
2011-01-24,spring,Jan,Malam,0,Senin,1,Misty/Cloudy,3,21,24
2011-01-25,spring,Jan,Dini Hari,0,Selasa,1,Misty/Cloudy,3,6,9
2011-01-25,spring,Jan,Dini Hari,0,Selasa,1,Misty/Cloudy,0,5,5
2011-01-25,spring,Jan,Dini Hari,0,Selasa,1,Clear/Partly Cloudy,0,2,2
2011-01-25,spring,Jan,Dini Hari,0,Selasa,1,Clear/Partly Cloudy,0,1,1
2011-01-25,spring,Jan,Dini Hari,0,Selasa,1,Clear/Partly Cloudy,0,9,9
2011-01-25,spring,Jan,Pagi,0,Selasa,1,Clear/Partly Cloudy,1,35,36
2011-01-25,spring,Jan,Pagi,0,Selasa,1,Clear/Partly Cloudy,5,103,108
2011-01-25,spring,Jan,Pagi,0,Selasa,1,Misty/Cloudy,5,233,238
2011-01-25,spring,Jan,Pagi,0,Selasa,1,Misty/Cloudy,10,134,144
2011-01-25,spring,Jan,Pagi,0,Selasa,1,Misty/Cloudy,6,49,55
2011-01-25,spring,Jan,Pagi,0,Selasa,1,Misty/Cloudy,6,55,61
2011-01-25,spring,Jan,Siang,0,Selasa,1,Misty/Cloudy,21,85,106
2011-01-25,spring,Jan,Siang,0,Selasa,1,Misty/Cloudy,21,72,93
2011-01-25,spring,Jan,Siang,0,Selasa,1,Misty/Cloudy,11,57,68
2011-01-25,spring,Jan,Siang,0,Selasa,1,Misty/Cloudy,21,63,84
2011-01-25,spring,Jan,Siang,0,Selasa,1,Misty/Cloudy,14,102,116
2011-01-25,spring,Jan,Siang,0,Selasa,1,Clear/Partly Cloudy,14,208,222
2011-01-25,spring,Jan,Malam,0,Selasa,1,Misty/Cloudy,7,218,225
2011-01-25,spring,Jan,Malam,0,Selasa,1,Misty/Cloudy,13,133,146
2011-01-25,spring,Jan,Malam,0,Selasa,1,Clear/Partly Cloudy,16,103,119
2011-01-25,spring,Jan,Malam,0,Selasa,1,Clear/Partly Cloudy,5,40,45
2011-01-25,spring,Jan,Malam,0,Selasa,1,Clear/Partly Cloudy,4,49,53
2011-01-25,spring,Jan,Malam,0,Selasa,1,Misty/Cloudy,3,37,40
2011-01-26,spring,Jan,Dini Hari,0,Rabu,1,Misty/Cloudy,3,14,17
2011-01-26,spring,Jan,Dini Hari,0,Rabu,1,Misty/Cloudy,0,5,5
2011-01-26,spring,Jan,Dini Hari,0,Rabu,1,Light Snow/Rain,3,7,10
2011-01-26,spring,Jan,Dini Hari,0,Rabu,1,Light Snow/Rain,0,1,1
2011-01-26,spring,Jan,Pagi,0,Rabu,1,Light Snow/Rain,0,8,8
2011-01-26,spring,Jan,Pagi,0,Rabu,1,Light Snow/Rain,1,29,30
2011-01-26,spring,Jan,Pagi,0,Rabu,1,Light Snow/Rain,3,69,72
2011-01-26,spring,Jan,Pagi,0,Rabu,1,Light Snow/Rain,3,55,58
2011-01-26,spring,Jan,Pagi,0,Rabu,1,Light Snow/Rain,2,26,28
2011-01-26,spring,Jan,Pagi,0,Rabu,1,Light Snow/Rain,6,35,41
2011-01-26,spring,Jan,Siang,0,Rabu,1,Light Snow/Rain,7,41,48
2011-01-26,spring,Jan,Siang,0,Rabu,1,Light Snow/Rain,4,43,47
2011-01-26,spring,Jan,Siang,0,Rabu,1,Light Snow/Rain,0,36,36
2011-01-26,spring,Jan,Siang,0,Rabu,1,Light Snow/Rain,1,42,43
2011-01-26,spring,Jan,Siang,0,Rabu,1,Severe Weather,1,35,36
2011-01-26,spring,Jan,Siang,0,Rabu,1,Light Snow/Rain,0,26,26
2011-01-27,spring,Jan,Siang,0,Kamis,1,Clear/Partly Cloudy,1,23,24
2011-01-27,spring,Jan,Siang,0,Kamis,1,Clear/Partly Cloudy,2,82,84
2011-01-27,spring,Jan,Malam,0,Kamis,1,Clear/Partly Cloudy,3,101,104
2011-01-27,spring,Jan,Malam,0,Kamis,1,Clear/Partly Cloudy,3,76,79
2011-01-27,spring,Jan,Malam,0,Kamis,1,Clear/Partly Cloudy,4,55,59
2011-01-27,spring,Jan,Malam,0,Kamis,1,Clear/Partly Cloudy,2,36,38
2011-01-27,spring,Jan,Malam,0,Kamis,1,Clear/Partly Cloudy,0,27,27
2011-01-27,spring,Jan,Malam,0,Kamis,1,Clear/Partly Cloudy,0,16,16
2011-01-28,spring,Jan,Dini Hari,0,Jumat,1,Misty/Cloudy,0,9,9
2011-01-28,spring,Jan,Dini Hari,0,Jumat,1,Misty/Cloudy,1,2,3
2011-01-28,spring,Jan,Dini Hari,0,Jumat,1,Misty/Cloudy,0,2,2
2011-01-28,spring,Jan,Dini Hari,0,Jumat,1,Misty/Cloudy,1,0,1
2011-01-28,spring,Jan,Dini Hari,0,Jumat,1,Misty/Cloudy,0,4,4
2011-01-28,spring,Jan,Pagi,0,Jumat,1,Misty/Cloudy,0,16,16
2011-01-28,spring,Jan,Pagi,0,Jumat,1,Misty/Cloudy,2,58,60
2011-01-28,spring,Jan,Pagi,0,Jumat,1,Misty/Cloudy,2,155,157
2011-01-28,spring,Jan,Pagi,0,Jumat,1,Light Snow/Rain,6,95,101
2011-01-28,spring,Jan,Pagi,0,Jumat,1,Light Snow/Rain,0,49,49
2011-01-28,spring,Jan,Pagi,0,Jumat,1,Light Snow/Rain,0,30,30
2011-01-28,spring,Jan,Siang,0,Jumat,1,Light Snow/Rain,1,28,29
2011-01-28,spring,Jan,Siang,0,Jumat,1,Light Snow/Rain,0,31,31
2011-01-28,spring,Jan,Siang,0,Jumat,1,Light Snow/Rain,2,36,38
2011-01-28,spring,Jan,Siang,0,Jumat,1,Misty/Cloudy,1,40,41
