dateday,season,year,month,hour,count
2011-01-31,spring,2011,Jan,1,7
2011-01-31,spring,2011,Jan,2,1
2011-01-31,spring,2011,Jan,3,2
2011-01-31,spring,2011,Jan,4,2
2011-01-31,spring,2011,Jan,5,8
2011-01-31,spring,2011,Jan,6,37
2011-01-31,spring,2011,Jan,7,72
2011-01-31,spring,2011,Jan,8,185
2011-01-31,spring,2011,Jan,9,112
2011-01-31,spring,2011,Jan,10,69
2011-01-31,spring,2011,Jan,11,48
2011-01-31,spring,2011,Jan,12,68
2011-01-31,spring,2011,Jan,13,54
2011-01-31,spring,2011,Jan,14,86
2011-01-31,spring,2011,Jan,15,44
2011-01-31,spring,2011,Jan,16,86
2011-01-31,spring,2011,Jan,17,161
2011-01-31,spring,2011,Jan,18,156
2011-01-31,spring,2011,Jan,19,111
2011-01-31,spring,2011,Jan,20,78
2011-01-31,spring,2011,Jan,21,56
2011-01-31,spring,2011,Jan,22,34
2011-01-31,spring,2011,Jan,23,17
2011-02-01,spring,2011,Feb,0,8
2011-02-01,spring,2011,Feb,1,3
2011-02-01,spring,2011,Feb,2,2
2011-02-01,spring,2011,Feb,3,2
2011-02-01,spring,2011,Feb,5,3
2011-02-01,spring,2011,Feb,6,22
2011-02-01,spring,2011,Feb,7,52
2011-02-01,spring,2011,Feb,8,135
2011-02-01,spring,2011,Feb,9,116
2011-02-01,spring,2011,Feb,10,47
2011-02-01,spring,2011,Feb,11,51
2011-02-01,spring,2011,Feb,12,55
2011-02-01,spring,2011,Feb,13,52
2011-02-01,spring,2011,Feb,14,54
2011-02-01,spring,2011,Feb,15,52
2011-02-01,spring,2011,Feb,16,64
2011-02-01,spring,2011,Feb,17,176
2011-02-01,spring,2011,Feb,18,168
2011-02-01,spring,2011,Feb,19,108
2011-02-01,spring,2011,Feb,20,74
2011-02-01,spring,2011,Feb,21,64
2011-02-01,spring,2011,Feb,22,36
2011-02-01,spring,2011,Feb,23,16
2011-02-02,spring,2011,Feb,0,2
2011-02-02,spring,2011,Feb,1,3
2011-02-02,spring,2011,Feb,2,4
2011-02-02,spring,2011,Feb,3,1
2011-02-02,spring,2011,Feb,4,1
2011-02-02,spring,2011,Feb,5,3
2011-02-02,spring,2011,Feb,6,18
2011-02-02,spring,2011,Feb,7,49
2011-02-02,spring,2011,Feb,8,155
2011-02-02,spring,2011,Feb,9,123
2011-02-02,spring,2011,Feb,10,61
2011-02-02,spring,2011,Feb,11,52
2011-02-02,spring,2011,Feb,12,64
2011-02-02,spring,2011,Feb,13,75
2011-02-02,spring,2011,Feb,14,63
2011-02-02,spring,2011,Feb,15,76
2011-02-02,spring,2011,Feb,16,103
2011-02-02,spring,2011,Feb,17,190
2011-02-02,spring,2011,Feb,18,182
2011-02-02,spring,2011,Feb,19,91
2011-02-02,spring,2011,Feb,20,75
2011-02-02,spring,2011,Feb,21,63
2011-02-02,spring,2011,Feb,22,40
2011-02-02,spring,2011,Feb,23,32
2011-02-03,spring,2011,Feb,0,12
2011-02-03,spring,2011,Feb,1,5
2011-02-03,spring,2011,Feb,2,2
2011-02-03,spring,2011,Feb,3,1
2011-02-03,spring,2011,Feb,5,2
2011-02-03,spring,2011,Feb,6,39
2011-02-03,spring,2011,Feb,7,87
2011-02-03,spring,2011,Feb,8,188
2011-02-03,spring,2011,Feb,9,133
2011-02-03,spring,2011,Feb,10,52
2011-02-03,spring,2011,Feb,11,64
2011-02-03,spring,2011,Feb,12,69
2011-02-03,spring,2011,Feb,13,51
2011-02-03,spring,2011,Feb,14,47
2011-02-03,spring,2011,Feb,15,60
2011-02-03,spring,2011,Feb,16,78
2011-02-03,spring,2011,Feb,17,175
2011-02-03,spring,2011,Feb,18,147
2011-02-03,spring,2011,Feb,19,96
2011-02-03,spring,2011,Feb,20,109
2011-02-03,spring,2011,Feb,21,54
2011-02-03,spring,2011,Feb,22,41
2011-02-03,spring,2011,Feb,23,38
2011-02-04,spring,2011,Feb,0,13
2011-02-04,spring,2011,Feb,1,7
2011-02-04,spring,2011,Feb,2,1
2011-02-04,spring,2011,Feb,3,1
2011-02-04,spring,2011,Feb,5,7
2011-02-04,spring,2011,Feb,6,28
2011-02-04,spring,2011,Feb,7,87
2011-02-04,spring,2011,Feb,8,220
2011-02-04,spring,2011,Feb,9,127
2011-02-04,spring,2011,Feb,10,51
2011-02-04,spring,2011,Feb,11,64
2011-02-04,spring,2011,Feb,12,86
2011-02-04,spring,2011,Feb,13,82
2011-02-04,spring,2011,Feb,14,91
2011-02-04,spring,2011,Feb,15,90
2011-02-04,spring,2011,Feb,16,99
2011-02-04,spring,2011,Feb,17,205
2011-02-04,spring,2011,Feb,18,155
2011-02-04,spring,2011,Feb,19,103
2011-02-04,spring,2011,Feb,20,71
2011-02-04,spring,2011,Feb,21,43
2011-02-04,spring,2011,Feb,22,46
2011-02-04,spring,2011,Feb,23,31
2011-02-05,spring,2011,Feb,0,39
2011-02-05,spring,2011,Feb,1,18
2011-02-05,spring,2011,Feb,2,17
2011-02-05,spring,2011,Feb,3,11
2011-02-05,spring,2011,Feb,4,8
2011-02-05,spring,2011,Feb,5,9
2011-02-05,spring,2011,Feb,6,4
2011-02-05,spring,2011,Feb,7,4
2011-02-05,spring,2011,Feb,8,10
2011-02-05,spring,2011,Feb,9,20
2011-02-05,spring,2011,Feb,10,34
2011-02-05,spring,2011,Feb,11,47
2011-02-05,spring,2011,Feb,12,52
2011-02-05,spring,2011,Feb,13,72
2011-02-05,spring,2011,Feb,14,55
2011-02-05,spring,2011,Feb,15,60
2011-02-05,spring,2011,Feb,16,71
2011-02-05,spring,2011,Feb,17,78
2011-02-05,spring,2011,Feb,18,83
2011-02-05,spring,2011,Feb,19,84
2011-02-05,spring,2011,Feb,20,69
2011-02-05,spring,2011,Feb,21,56
2011-02-05,spring,2011,Feb,22,45
2011-02-05,spring,2011,Feb,23,59
2011-02-06,spring,2011,Feb,0,39
2011-02-06,spring,2011,Feb,1,44
2011-02-06,spring,2011,Feb,2,20
2011-02-06,spring,2011,Feb,3,13
2011-02-06,spring,2011,Feb,4,2
2011-02-06,spring,2011,Feb,5,1
2011-02-06,spring,2011,Feb,6,1
2011-02-06,spring,2011,Feb,7,8
2011-02-06,spring,2011,Feb,8,23
2011-02-06,spring,2011,Feb,9,45
2011-02-06,spring,2011,Feb,10,89
2011-02-06,spring,2011,Feb,11,117
2011-02-06,spring,2011,Feb,12,174
2011-02-06,spring,2011,Feb,13,182
2011-02-06,spring,2011,Feb,14,161
2011-02-06,spring,2011,Feb,15,182
2011-02-06,spring,2011,Feb,16,157
2011-02-06,spring,2011,Feb,17,121
2011-02-06,spring,2011,Feb,18,78
2011-02-06,spring,2011,Feb,19,21
2011-02-06,spring,2011,Feb,20,26
2011-02-06,spring,2011,Feb,21,27
2011-02-06,spring,2011,Feb,22,62
2011-02-06,spring,2011,Feb,23,30
2011-02-07,spring,2011,Feb,0,15
2011-02-07,spring,2011,Feb,1,5
2011-02-07,spring,2011,Feb,2,3
2011-02-07,spring,2011,Feb,3,1
2011-02-07,spring,2011,Feb,4,2
2011-02-07,spring,2011,Feb,5,10
2011-02-07,spring,2011,Feb,6,30
2011-02-07,spring,2011,Feb,7,95
2011-02-07,spring,2011,Feb,8,230
2011-02-07,spring,2011,Feb,9,118
2011-02-07,spring,2011,Feb,10,55
2011-02-07,spring,2011,Feb,11,47
2011-02-07,spring,2011,Feb,12,66
2011-02-07,spring,2011,Feb,13,64
2011-02-07,spring,2011,Feb,14,60
2011-02-07,spring,2011,Feb,15,50
2011-02-07,spring,2011,Feb,16,114
2011-02-07,spring,2011,Feb,17,216
2011-02-07,spring,2011,Feb,18,175
2011-02-07,spring,2011,Feb,19,128
2011-02-07,spring,2011,Feb,20,88
2011-02-07,spring,2011,Feb,21,78
2011-02-07,spring,2011,Feb,22,37
2011-02-07,spring,2011,Feb,23,25
2011-02-08,spring,2011,Feb,0,10
2011-02-08,spring,2011,Feb,1,4
2011-02-08,spring,2011,Feb,2,2
2011-02-08,spring,2011,Feb,3,1
2011-02-08,spring,2011,Feb,4,3
2011-02-08,spring,2011,Feb,5,2
2011-02-08,spring,2011,Feb,6,39
2011-02-08,spring,2011,Feb,7,100
2011-02-08,spring,2011,Feb,8,243
2011-02-08,spring,2011,Feb,9,135
2011-02-08,spring,2011,Feb,10,48
2011-02-08,spring,2011,Feb,11,50
2011-02-08,spring,2011,Feb,12,65
2011-02-08,spring,2011,Feb,13,50
2011-02-08,spring,2011,Feb,14,64
2011-02-08,spring,2011,Feb,15,51
2011-02-08,spring,2011,Feb,16,83
2011-02-08,spring,2011,Feb,17,176
2011-02-08,spring,2011,Feb,18,152
2011-02-08,spring,2011,Feb,19,101
2011-02-08,spring,2011,Feb,20,56
2011-02-08,spring,2011,Feb,21,54
2011-02-08,spring,2011,Feb,22,29
2011-02-08,spring,2011,Feb,23,12
2011-02-09,spring,2011,Feb,0,17
2011-02-09,spring,2011,Feb,1,7
2011-02-09,spring,2011,Feb,2,3
2011-02-09,spring,2011,Feb,3,2
2011-02-09,spring,2011,Feb,5,7
2011-02-09,spring,2011,Feb,6,43
2011-02-09,spring,2011,Feb,7,99
2011-02-09,spring,2011,Feb,8,199
2011-02-09,spring,2011,Feb,9,123
2011-02-09,spring,2011,Feb,10,59
2011-02-09,spring,2011,Feb,11,41
2011-02-09,spring,2011,Feb,12,61
2011-02-09,spring,2011,Feb,13,69
2011-02-09,spring,2011,Feb,14,58
2011-02-09,spring,2011,Feb,15,64
2011-02-09,spring,2011,Feb,16,79
2011-02-09,spring,2011,Feb,17,166
2011-02-09,spring,2011,Feb,18,170
2011-02-09,spring,2011,Feb,19,88
2011-02-09,spring,2011,Feb,20,84
2011-02-09,spring,2011,Feb,21,83
2011-02-09,spring,2011,Feb,22,46
2011-02-09,spring,2011,Feb,23,37
2011-02-10,spring,2011,Feb,0,16
2011-02-10,spring,2011,Feb,1,7
2011-02-10,spring,2011,Feb,2,3
2011-02-10,spring,2011,Feb,4,1
2011-02-10,spring,2011,Feb,5,6
2011-02-10,spring,2011,Feb,6,26
2011-02-10,spring,2011,Feb,7,99
2011-02-10,spring,2011,Feb,8,178
2011-02-10,spring,2011,Feb,9,122
2011-02-10,spring,2011,Feb,10,35
2011-02-10,spring,2011,Feb,11,45
2011-02-10,spring,2011,Feb,12,69
2011-02-10,spring,2011,Feb,13,62
2011-02-10,spring,2011,Feb,14,48
2011-02-10,spring,2011,Feb,15,50
2011-02-10,spring,2011,Feb,16,80
2011-02-10,spring,2011,Feb,17,165
2011-02-10,spring,2011,Feb,18,160
2011-02-10,spring,2011,Feb,19,112
2011-02-10,spring,2011,Feb,20,97
2011-02-10,spring,2011,Feb,21,72
2011-02-10,spring,2011,Feb,22,51
2011-02-10,spring,2011,Feb,23,34
2011-02-11,spring,2011,Feb,0,14
2011-02-11,spring,2011,Feb,1,7
2011-02-11,spring,2011,Feb,2,3
2011-02-11,spring,2011,Feb,5,4
2011-02-11,spring,2011,Feb,6,24
2011-02-11,spring,2011,Feb,7,74
2011-02-11,spring,2011,Feb,8,216
2011-02-11,spring,2011,Feb,9,140
2011-02-11,spring,2011,Feb,10,44
2011-02-11,spring,2011,Feb,11,64
2011-02-11,spring,2011,Feb,12,71
2011-02-11,spring,2011,Feb,13,110
2011-02-11,spring,2011,Feb,14,84
2011-02-11,spring,2011,Feb,15,74
2011-02-11,spring,2011,Feb,16,125
2011-02-11,spring,2011,Feb,17,211
2011-02-11,spring,2011,Feb,18,174
2011-02-11,spring,2011,Feb,19,101
2011-02-11,spring,2011,Feb,20,63
2011-02-11,spring,2011,Feb,21,47
2011-02-11,spring,2011,Feb,22,43
2011-02-11,spring,2011,Feb,23,53
2011-02-12,spring,2011,Feb,0,30
2011-02-12,spring,2011,Feb,1,24
2011-02-12,spring,2011,Feb,2,15
2011-02-12,spring,2011,Feb,3,10
2011-02-12,spring,2011,Feb,4,4
2011-02-12,spring,2011,Feb,5,1
2011-02-12,spring,2011,Feb,6,2
2011-02-12,spring,2011,Feb,7,11
2011-02-12,spring,2011,Feb,8,30
2011-02-12,spring,2011,Feb,9,43
2011-02-12,spring,2011,Feb,10,84
2011-02-12,spring,2011,Feb,11,114
2011-02-12,spring,2011,Feb,12,120
2011-02-12,spring,2011,Feb,13,135
2011-02-12,spring,2011,Feb,14,120
2011-02-12,spring,2011,Feb,15,174
2011-02-12,spring,2011,Feb,16,145
2011-02-12,spring,2011,Feb,17,137
2011-02-12,spring,2011,Feb,18,64
2011-02-12,spring,2011,Feb,19,41
2011-02-12,spring,2011,Feb,20,40
2011-02-12,spring,2011,Feb,21,51
2011-02-12,spring,2011,Feb,22,45
2011-02-12,spring,2011,Feb,23,32
2011-02-13,spring,2011,Feb,0,39
2011-02-13,spring,2011,Feb,1,24
2011-02-13,spring,2011,Feb,2,20
2011-02-13,spring,2011,Feb,3,12
2011-02-13,spring,2011,Feb,4,2
2011-02-13,spring,2011,Feb,6,5
2011-02-13,spring,2011,Feb,7,3
2011-02-13,spring,2011,Feb,8,12
2011-02-13,spring,2011,Feb,9,47
2011-02-13,spring,2011,Feb,10,105
2011-02-13,spring,2011,Feb,11,112
2011-02-13,spring,2011,Feb,12,152
2011-02-13,spring,2011,Feb,13,154
2011-02-13,spring,2011,Feb,14,161
2011-02-13,spring,2011,Feb,15,162
2011-02-13,spring,2011,Feb,16,134
2011-02-13,spring,2011,Feb,17,125
2011-02-13,spring,2011,Feb,18,95
2011-02-13,spring,2011,Feb,19,61
2011-02-13,spring,2011,Feb,20,47
2011-02-13,spring,2011,Feb,21,51
2011-02-13,spring,2011,Feb,22,36
2011-02-13,spring,2011,Feb,23,30
2011-02-14,spring,2011,Feb,0,11
2011-02-14,spring,2011,Feb,1,7
2011-02-14,spring,2011,Feb,2,2
2011-02-14,spring,2011,Feb,3,2
2011-02-14,spring,2011,Feb,4,2
2011-02-14,spring,2011,Feb,5,3
2011-02-14,spring,2011,Feb,6,26
2011-02-14,spring,2011,Feb,7,98
2011-02-14,spring,2011,Feb,8,256
2011-02-14,spring,2011,Feb,9,130
2011-02-14,spring,2011,Feb,10,55
2011-02-14,spring,2011,Feb,11,53
2011-02-14,spring,2011,Feb,12,126
2011-02-14,spring,2011,Feb,13,120
2011-02-14,spring,2011,Feb,14,90
2011-02-14,spring,2011,Feb,15,90
2011-02-14,spring,2011,Feb,16,118
2011-02-14,spring,2011,Feb,17,243
2011-02-14,spring,2011,Feb,18,205
2011-02-14,spring,2011,Feb,19,98
2011-02-14,spring,2011,Feb,20,70
2011-02-14,spring,2011,Feb,21,43
2011-02-14,spring,2011,Feb,22,45
2011-02-14,spring,2011,Feb,23,20
2011-02-15,spring,2011,Feb,0,19
2011-02-15,spring,2011,Feb,1,5
2011-02-15,spring,2011,Feb,2,3
2011-02-15,spring,2011,Feb,4,1
2011-02-15,spring,2011,Feb,5,4
2011-02-15,spring,2011,Feb,6,30
2011-02-15,spring,2011,Feb,7,105
2011-02-15,spring,2011,Feb,8,223
2011-02-15,spring,2011,Feb,9,110
2011-02-15,spring,2011,Feb,10,52
2011-02-15,spring,2011,Feb,11,57
2011-02-15,spring,2011,Feb,12,71
2011-02-15,spring,2011,Feb,13,82
2011-02-15,spring,2011,Feb,14,79
2011-02-15,spring,2011,Feb,15,85
2011-02-15,spring,2011,Feb,16,98
2011-02-15,spring,2011,Feb,17,206
2011-02-15,spring,2011,Feb,18,212
2011-02-15,spring,2011,Feb,19,145
2011-02-15,spring,2011,Feb,20,101
2011-02-15,spring,2011,Feb,21,66
2011-02-15,spring,2011,Feb,22,41
2011-02-15,spring,2011,Feb,23,20
2011-02-16,spring,2011,Feb,0,15
2011-02-16,spring,2011,Feb,1,9
2011-02-16,spring,2011,Feb,3,1
2011-02-16,spring,2011,Feb,4,1
2011-02-16,spring,2011,Feb,5,5
2011-02-16,spring,2011,Feb,6,33
2011-02-16,spring,2011,Feb,7,108
2011-02-16,spring,2011,Feb,8,230
2011-02-16,spring,2011,Feb,9,124
2011-02-16,spring,2011,Feb,10,69
2011-02-16,spring,2011,Feb,11,66
2011-02-16,spring,2011,Feb,12,86
2011-02-16,spring,2011,Feb,13,93
2011-02-16,spring,2011,Feb,14,82
2011-02-16,spring,2011,Feb,15,117
2011-02-16,spring,2011,Feb,16,122
2011-02-16,spring,2011,Feb,17,255
2011-02-16,spring,2011,Feb,18,222
2011-02-16,spring,2011,Feb,19,161
2011-02-16,spring,2011,Feb,20,118
2011-02-16,spring,2011,Feb,21,92
2011-02-16,spring,2011,Feb,22,73
2011-02-16,spring,2011,Feb,23,33
2011-02-17,spring,2011,Feb,0,17
2011-02-17,spring,2011,Feb,1,6
2011-02-17,spring,2011,Feb,2,6
2011-02-17,spring,2011,Feb,3,4
2011-02-17,spring,2011,Feb,4,4
2011-02-17,spring,2011,Feb,5,12
2011-02-17,spring,2011,Feb,6,47
2011-02-17,spring,2011,Feb,7,126
2011-02-17,spring,2011,Feb,8,285
2011-02-17,spring,2011,Feb,9,179
2011-02-17,spring,2011,Feb,10,88
2011-02-17,spring,2011,Feb,11,90
2011-02-17,spring,2011,Feb,12,101
2011-02-17,spring,2011,Feb,13,123
2011-02-17,spring,2011,Feb,14,81
2011-02-17,spring,2011,Feb,15,106
2011-02-17,spring,2011,Feb,16,146
2011-02-17,spring,2011,Feb,17,274
2011-02-17,spring,2011,Feb,18,222
2011-02-17,spring,2011,Feb,19,175
2011-02-17,spring,2011,Feb,20,139
2011-02-17,spring,2011,Feb,21,124
2011-02-17,spring,2011,Feb,22,76
2011-02-17,spring,2011,Feb,23,44
2011-02-18,spring,2011,Feb,0,32
2011-02-18,spring,2011,Feb,1,8
2011-02-18,spring,2011,Feb,2,7
2011-02-18,spring,2011,Feb,3,8
2011-02-18,spring,2011,Feb,4,1
2011-02-18,spring,2011,Feb,5,7
2011-02-18,spring,2011,Feb,6,50
2011-02-18,spring,2011,Feb,7,116
2011-02-18,spring,2011,Feb,8,272
2011-02-18,spring,2011,Feb,9,169
2011-02-18,spring,2011,Feb,10,95
2011-02-18,spring,2011,Feb,11,113
2011-02-18,spring,2011,Feb,12,185
2011-02-18,spring,2011,Feb,13,176
2011-02-18,spring,2011,Feb,14,191
2011-02-18,spring,2011,Feb,15,172
2011-02-18,spring,2011,Feb,16,232
2011-02-18,spring,2011,Feb,17,327
2011-02-18,spring,2011,Feb,18,224
2011-02-18,spring,2011,Feb,19,162
2011-02-18,spring,2011,Feb,20,124
2011-02-18,spring,2011,Feb,21,72
2011-02-18,spring,2011,Feb,22,107
2011-02-18,spring,2011,Feb,23,77
2011-02-19,spring,2011,Feb,0,29
2011-02-19,spring,2011,Feb,1,31
2011-02-19,spring,2011,Feb,2,17
2011-02-19,spring,2011,Feb,3,7
2011-02-19,spring,2011,Feb,4,3
2011-02-19,spring,2011,Feb,5,3
2011-02-19,spring,2011,Feb,6,6
2011-02-19,spring,2011,Feb,7,22
2011-02-19,spring,2011,Feb,8,45
2011-02-19,spring,2011,Feb,9,55
2011-02-19,spring,2011,Feb,10,106
2011-02-19,spring,2011,Feb,11,123
2011-02-19,spring,2011,Feb,12,119
2011-02-19,spring,2011,Feb,13,155
2011-02-19,spring,2011,Feb,14,196
2011-02-19,spring,2011,Feb,15,171
2011-02-19,spring,2011,Feb,16,120
2011-02-19,spring,2011,Feb,17,127
2011-02-19,spring,2011,Feb,18,88
2011-02-19,spring,2011,Feb,19,59
2011-02-19,spring,2011,Feb,20,47
2011-02-19,spring,2011,Feb,21,33
2011-02-19,spring,2011,Feb,22,44
2011-02-19,spring,2011,Feb,23,29
2011-02-20,spring,2011,Feb,0,17
2011-02-20,spring,2011,Feb,1,16
2011-02-20,spring,2011,Feb,2,17
2011-02-20,spring,2011,Feb,3,18
2011-02-20,spring,2011,Feb,4,1
2011-02-20,spring,2011,Feb,6,2
2011-02-20,spring,2011,Feb,7,2
2011-02-20,spring,2011,Feb,8,24
2011-02-20,spring,2011,Feb,9,55
2011-02-20,spring,2011,Feb,10,104
2011-02-20,spring,2011,Feb,11,161
2011-02-20,spring,2011,Feb,12,182
2011-02-20,spring,2011,Feb,13,198
2011-02-20,spring,2011,Feb,14,212
2011-02-20,spring,2011,Feb,15,168
2011-02-20,spring,2011,Feb,16,147
2011-02-20,spring,2011,Feb,17,146
2011-02-20,spring,2011,Feb,18,101
2011-02-20,spring,2011,Feb,19,42
2011-02-20,spring,2011,Feb,20,42
2011-02-20,spring,2011,Feb,21,56
2011-02-20,spring,2011,Feb,22,47
2011-02-20,spring,2011,Feb,23,54
2011-02-21,spring,2011,Feb,0,37
2011-02-21,spring,2011,Feb,1,13
2011-02-21,spring,2011,Feb,2,4
2011-02-21,spring,2011,Feb,3,5
2011-02-21,spring,2011,Feb,4,1
2011-02-21,spring,2011,Feb,5,3
2011-02-21,spring,2011,Feb,6,8
2011-02-21,spring,2011,Feb,7,19
2011-02-21,spring,2011,Feb,8,63
2011-02-21,spring,2011,Feb,9,57
2011-02-21,spring,2011,Feb,10,81
2011-02-21,spring,2011,Feb,11,90
2011-02-21,spring,2011,Feb,12,93
2011-02-21,spring,2011,Feb,13,103
2011-02-21,spring,2011,Feb,14,116
2011-02-21,spring,2011,Feb,15,87
2011-02-21,spring,2011,Feb,16,56
2011-02-21,spring,2011,Feb,17,80
2011-02-21,spring,2011,Feb,18,66
2011-02-21,spring,2011,Feb,19,49
2011-02-21,spring,2011,Feb,20,29
2011-02-21,spring,2011,Feb,21,34
2011-02-21,spring,2011,Feb,22,11
2011-02-21,spring,2011,Feb,23,2
2011-02-22,spring,2011,Feb,6,7
2011-02-22,spring,2011,Feb,7,40
2011-02-22,spring,2011,Feb,8,114
2011-02-22,spring,2011,Feb,9,106
2011-02-22,spring,2011,Feb,10,44
2011-02-22,spring,2011,Feb,11,50
2011-02-22,spring,2011,Feb,12,55
2011-02-22,spring,2011,Feb,13,55
2011-02-22,spring,2011,Feb,14,58
2011-02-22,spring,2011,Feb,15,69
2011-02-22,spring,2011,Feb,16,86
2011-02-22,spring,2011,Feb,17,196
2011-02-22,spring,2011,Feb,18,167
2011-02-22,spring,2011,Feb,19,118
2011-02-22,spring,2011,Feb,20,105
2011-02-22,spring,2011,Feb,21,82
2011-02-22,spring,2011,Feb,22,77
2011-02-22,spring,2011,Feb,23,21
2011-02-23,spring,2011,Feb,0,6
2011-02-23,spring,2011,Feb,1,4
2011-02-23,spring,2011,Feb,2,1
2011-02-23,spring,2011,Feb,3,2
2011-02-23,spring,2011,Feb,5,8
2011-02-23,spring,2011,Feb,6,36
2011-02-23,spring,2011,Feb,7,96
2011-02-23,spring,2011,Feb,8,235
2011-02-23,spring,2011,Feb,9,139
2011-02-23,spring,2011,Feb,10,51
2011-02-23,spring,2011,Feb,11,69
2011-02-23,spring,2011,Feb,12,67
2011-02-23,spring,2011,Feb,13,87
2011-02-23,spring,2011,Feb,14,78
2011-02-23,spring,2011,Feb,15,72
2011-02-23,spring,2011,Feb,16,94
2011-02-23,spring,2011,Feb,17,222
2011-02-23,spring,2011,Feb,18,209
2011-02-23,spring,2011,Feb,19,141
2011-02-23,spring,2011,Feb,20,109
2011-02-23,spring,2011,Feb,21,91
2011-02-23,spring,2011,Feb,22,61
2011-02-23,spring,2011,Feb,23,39
2011-02-24,spring,2011,Feb,0,11
2011-02-24,spring,2011,Feb,1,7
2011-02-24,spring,2011,Feb,2,4
2011-02-24,spring,2011,Feb,3,2
2011-02-24,spring,2011,Feb,5,4
2011-02-24,spring,2011,Feb,6,58
2011-02-24,spring,2011,Feb,7,104
2011-02-24,spring,2011,Feb,8,252
2011-02-24,spring,2011,Feb,9,137
2011-02-24,spring,2011,Feb,10,57
2011-02-24,spring,2011,Feb,11,79
2011-02-24,spring,2011,Feb,12,95
2011-02-24,spring,2011,Feb,13,88
2011-02-24,spring,2011,Feb,14,69
2011-02-24,spring,2011,Feb,15,63
2011-02-24,spring,2011,Feb,16,71
2011-02-24,spring,2011,Feb,17,177
2011-02-24,spring,2011,Feb,18,137
2011-02-24,spring,2011,Feb,19,115
2011-02-24,spring,2011,Feb,20,89
2011-02-24,spring,2011,Feb,21,83
2011-02-24,spring,2011,Feb,22,55
2011-02-24,spring,2011,Feb,23,50
2011-02-25,spring,2011,Feb,0,9
2011-02-25,spring,2011,Feb,1,10
2011-02-25,spring,2011,Feb,2,3
2011-02-25,spring,2011,Feb,3,2
2011-02-25,spring,2011,Feb,5,6
2011-02-25,spring,2011,Feb,6,11
2011-02-25,spring,2011,Feb,7,35
2011-02-25,spring,2011,Feb,8,73
2011-02-25,spring,2011,Feb,9,114
2011-02-25,spring,2011,Feb,10,49
2011-02-25,spring,2011,Feb,11,59
2011-02-25,spring,2011,Feb,12,115
2011-02-25,spring,2011,Feb,13,83
2011-02-25,spring,2011,Feb,14,85
2011-02-25,spring,2011,Feb,15,55
2011-02-25,spring,2011,Feb,16,102
2011-02-25,spring,2011,Feb,17,189
2011-02-25,spring,2011,Feb,18,157
2011-02-25,spring,2011,Feb,19,90
2011-02-25,spring,2011,Feb,20,62
2011-02-25,spring,2011,Feb,21,63
2011-02-25,spring,2011,Feb,22,50
2011-02-25,spring,2011,Feb,23,39
2011-02-26,spring,2011,Feb,0,28
2011-02-26,spring,2011,Feb,1,27
2011-02-26,spring,2011,Feb,2,12
2011-02-26,spring,2011,Feb,3,8
2011-02-26,spring,2011,Feb,4,2
2011-02-26,spring,2011,Feb,5,10
2011-02-26,spring,2011,Feb,6,7
2011-02-26,spring,2011,Feb,7,22
2011-02-26,spring,2011,Feb,8,57
2011-02-26,spring,2011,Feb,9,74
2011-02-26,spring,2011,Feb,10,85
2011-02-26,spring,2011,Feb,11,126
2011-02-26,spring,2011,Feb,12,160
2011-02-26,spring,2011,Feb,13,174
2011-02-26,spring,2011,Feb,14,211
2011-02-26,spring,2011,Feb,15,165
2011-02-26,spring,2011,Feb,16,171
2011-02-26,spring,2011,Feb,17,183
2011-02-26,spring,2011,Feb,18,137
2011-02-26,spring,2011,Feb,19,94
2011-02-26,spring,2011,Feb,20,68
2011-02-26,spring,2011,Feb,21,68
2011-02-26,spring,2011,Feb,22,46
2011-02-26,spring,2011,Feb,23,34
2011-02-27,spring,2011,Feb,0,34
2011-02-27,spring,2011,Feb,1,37
2011-02-27,spring,2011,Feb,2,22
2011-02-27,spring,2011,Feb,3,11
2011-02-27,spring,2011,Feb,4,2
2011-02-27,spring,2011,Feb,6,3
2011-02-27,spring,2011,Feb,7,14
2011-02-27,spring,2011,Feb,8,35
2011-02-27,spring,2011,Feb,9,59
2011-02-27,spring,2011,Feb,10,103
2011-02-27,spring,2011,Feb,11,125
2011-02-27,spring,2011,Feb,12,193
2011-02-27,spring,2011,Feb,13,259
2011-02-27,spring,2011,Feb,14,282
2011-02-27,spring,2011,Feb,15,261
2011-02-27,spring,2011,Feb,16,268
2011-02-27,spring,2011,Feb,17,187
2011-02-27,spring,2011,Feb,18,127
2011-02-27,spring,2011,Feb,19,102
2011-02-27,spring,2011,Feb,20,81
2011-02-27,spring,2011,Feb,21,69
2011-02-27,spring,2011,Feb,22,69
2011-02-27,spring,2011,Feb,23,59
2011-02-28,spring,2011,Feb,0,30
2011-02-28,spring,2011,Feb,1,8
2011-02-28,spring,2011,Feb,3,1
2011-02-28,spring,2011,Feb,5,5
2011-02-28,spring,2011,Feb,6,28
2011-02-28,spring,2011,Feb,7,92
2011-02-28,spring,2011,Feb,8,255
2011-02-28,spring,2011,Feb,9,142
2011-02-28,spring,2011,Feb,10,92
2011-02-28,spring,2011,Feb,11,87
2011-02-28,spring,2011,Feb,12,36
2011-02-28,spring,2011,Feb,13,32
2011-02-28,spring,2011,Feb,14,25
2011-02-28,spring,2011,Feb,15,35
2011-02-28,spring,2011,Feb,16,42
